epoch,acc,loss,val_acc,val_loss
84,0.9160015377423801,0.23494337704548907,0.9300150111297448,0.19905513992453774
85,0.9167978618371335,0.23246220846123425,0.9298319481194567,0.19912114479944804
86,0.9163905466086905,0.2330139155848427,0.93039944345135,0.19737713188025716
87,0.916756672631449,0.2318587372803668,0.9306374254454689,0.1982937224668406
88,0.9168390509948078,0.232093157086243,0.9303079119462059,0.20129245029715945
89,0.9161251052743246,0.23210594787136932,0.9314795153015235,0.19870892774747553
90,0.9156537180184681,0.23256890174867959,0.9314245963984371,0.19667827049673653
91,0.9166926006018533,0.23364311715389727,0.9312964521930327,0.19616067726764502
92,0.9165598799281235,0.2312776521936687,0.9307838758449704,0.19669593728955198
93,0.9170312671468812,0.23204734354280515,0.9310401640681029,0.19955772716001402
94,0.9165644564750111,0.23297204120016515,0.9308204883662835,0.19797744107214538
95,0.9174248526473704,0.23160234076971625,0.9313330647950904,0.19583124953803202
96,0.9171914473092531,0.23039743728160736,0.9290813897772753,0.2028255274097394
97,0.9170907626514123,0.2294958016521757,0.9306557316657533,0.19701486114246555
98,0.9164134294958879,0.2321603498111487,0.9295573535952953,0.20014170469832876
99,0.9175987625071441,0.23009107209166765,0.930436056142881,0.1966605151638651
100,0.9169626185180232,0.23067121214861053,0.9309669388639876,0.19595446175750816
101,0.9170953392179404,0.22948462072766276,0.9298502545099591,0.2000071158277265
102,0.9167841320873569,0.2296517279282923,0.9296671914101974,0.19913848513064292
103,0.9172051770110196,0.23119318882326062,0.9295756599050533,0.20078828855293313
104,0.9170861860477854,0.22921504725296032,0.9284040566479383,0.19996156710683285
105,0.9179282759212982,0.22812789288490853,0.9302896056539062,0.1985567107404404
